сказки корнея чуковского , 0
айболит, 0
  добрый доктор айболит, 0
  он под деревом сидит, 0
  приходи к нему лечиться, 0
  и корова, 0
 и волчица, 0
  и жучок, 0
 и червячок, 0
  и медведица, 0
  всех излечит, 0
 исцелит, 0
  добрый доктор айболит, 0
  и пришла к айболиту лиса:, 0
   ой, 0
 меня укусила оса, 0
  и пришёл к айболиту барбос:, 0
   меня курица клюнула в нос, 0
  и прибежала зайчиха, 0
  и закричала:  ай, 0
 ай, 0
  мой зайчик попал под трамвай, 0
  мой зайчик, 0
 мой мальчик, 0
  попал под трамвай, 0
  он бежал по дорожке, 0
  и ему перерезало ножки, 0
  и теперь он больной и хромой, 0
  маленький заинька мой, 0
  и сказал айболит:  не беда, 0
  подавай-ка его сюда, 0
  я пришью ему новые ножки, 0
  он опять побежит по дорожке , 0
  и принесли к нему зайку, 0
  такого больного, 0
 хромого, 0
  и доктор пришил ему ножки, 0
  и заинька прыгает снова, 0
  а с ним и зайчиха-мать, 0
  тоже пошла танцевать, 0
  и смеётся она и кричит:, 0
   ну, 0
 спасибо тебе, 0
 айболит, 0
  вдруг откуда-то шакал, 0
  на кобыле прискакал:, 0
   вот вам телеграмма, 0
  от гиппопотама, 0
   приезжайте, 0
 доктор, 0
  в африку скорей, 0
  и спасите, 0
 доктор, 0
  наших малышей, 0
   что такое, 0
 неужели, 0
  ваши дети заболели, 0
   да-да-да, 0
 у них ангина, 0
  скарлатина, 0
 холерина, 0
  дифтерит, 0
 аппендицит, 0
  малярия и бронхит, 0
  приходите же скорее, 0
  добрый доктор айболит, 0
   ладно, 0
 ладно, 0
 побегу, 0
  вашим детям помогу, 0
  только где же вы живёте, 0
  на горе или в болоте, 0
   мы живём на занзибаре, 0
  в калахари и сахаре, 0
  на горе фернандо-по, 0
  где гуляет гиппопо, 0
  по широкой лимпопо , 0
  и встал айболит, 0
 побежал айболит, 0
  по полям, 0
 по лесам, 0
 по лугам он бежит, 0
  и одно только слово твердит айболит:, 0
   лимпопо, 0
 лимпопо, 0
 лимпопо, 0
  а в лицо ему ветер, 0
 и снег, 0
 и град:, 0
   эй, 0
 айболит, 0
 воротися назад, 0
  и упал айболит и лежит на снегу:, 0
   я дальше идти не могу , 0
  и сейчас же к нему из-за ёлки, 0
  выбегают мохнатые волки:, 0
   садись, 0
 айболит, 0
 верхом, 0
  мы живо тебя довезём, 0
  и вперёд поскакал айболит, 0
  и одно только слово твердит:, 0
   лимпопо, 0
 лимпопо, 0
 лимпопо, 0
  но вот перед ними море, 0
  бушует, 0
 шумит на просторе, 0
  а в море высокая ходит волна, 0
  сейчас айболита проглотит она, 0
   о, 0
 если я утону, 0
  если пойду я ко дну, 0
  что станется с ними, 0
 с больными, 0
  с моими зверями лесными, 0
  но тут выплывает кит;, 0
   садись на меня, 0
 айболит, 0
  и, 0
 как большой пароход, 0
  тебя повезу я вперед, 0
  и сел на кита айболит, 0
  и одно только слово твердит:, 0
   лимпопо, 0
 лимпопо, 0
 лимпопо, 0
  и горы встают перед ним на пути, 0
  и он по горам начинает ползти, 0
  а горы всё выше, 0
 а горы всё круче, 0
  а горы уходят под самые тучи, 0
   о, 0
 если я не дойду, 0
  если в пути пропаду, 0
  что станется с ними, 0
 с больными, 0
  с моими зверями лесными, 0
  и сейчас же с высокой скалы, 0
  к айболиту слетели орлы:, 0
   садись, 0
 айболит, 0
 верхом, 0
  мы живо тебя довезём, 0
  и сел на орла айболит, 0
  и одно только слово твердит:, 0
   лимпопо, 0
 лимпопо, 0
 лимпопо, 0
  а в африке, 0
  а в африке, 0
  на чёрной лимпопо, 0
  сипит и плачет, 0
  в африке, 0
  печальный гиппопо, 0
  он в африке, 0
 он в африке, 0
  под пальмою сидит, 0
  и на море из африки, 0
  без отдыха глядит:, 0
  не едет ли в кораблике, 0
  доктор айболит, 0
  и рыщут по дороге, 0
  слоны и носороги, 0
  и говорят сердито:, 0
   что ж нету айболита, 0
  а рядом бегемотики, 0
  схватились за животики:, 0
  у них, 0
 у бегемотиков, 0
  животики болят, 0
  и тут же страусята, 0
  визжат, 0
 как поросята, 0
  ах, 0
 жалко, 0
 жалко, 0
 жалко, 0
  бедных страусят, 0
  и корь, 0
 и дифтерит у них, 0
  и оспа, 0
 и бронхит у них, 0
  и голова болит у них, 0
  и горлышко болит, 0
  они лежат и бредят:, 0
   ну что же он не едет, 0
  ну что же он не едет, 0
  доктор айболит, 0
  а рядом прикорнула, 0
  зубастая акула, 0
  зубастая акула, 0
  на солнышке лежит, 0
  ах, 0
 у её малюток, 0
  у бедных акулят, 0
  уже двенадцать суток, 0
  зубки болят, 0
  и вывихнуто плечико, 0
  у бедного кузнечика;, 0
  не прыгает, 0
 не скачет он, 0
  а горько-горько плачет он, 0
  и доктора зовёт:, 0
   о, 0
 где же добрый доктор, 0
  когда же он придёт, 0
  нo вот, 0
 поглядите, 0
 какая-то птица, 0
  всё ближе и ближе по воздуху мчится, 0
  на птице, 0
 глядите, 0
 сидит айболит, 0
  и шляпою машет и громко кричит:, 0
   да здравствует милая африка, 0
  и рада и счастлива вся детвора:, 0
   приехал, 0
 приехал, 0
 ура, 0
 ура, 0
  а птица над ними кружится, 0
  а птица на землю садится, 0
  и бежит айболит к бегемотикам, 0
  и хлопает их по животикам, 0
  и всем по порядку, 0
  даёт шоколадку, 0
  и ставит и ставит им градусники, 0
  и к полосатым, 0
  бежит он тигрятам, 0
  и к бедным горбатым, 0
  больным верблюжатам, 0
  и каждого гоголем, 0
  каждого моголем, 0
  гоголем-моголем, 0
  гоголем-моголем, 0
  гоголем-моголем пот чует, 0
  десять ночей айболит, 0
  не ест, 0
 не пьёт и не спит, 0
  десять ночей подряд, 0
  он лечит несчастных зверят, 0
  и ставит и ставит им градусники, 0
  вот и вылечил он их, 0
  лимпопо, 0
  вот и вылечил больных, 0
  лимпопо, 0
  и пошли они смеяться, 0
  лимпопо, 0
  и плясать и баловаться, 0
  лимпопо, 0
  и плясать и баловаться, 0
  лимпопо, 0
  и акула каракула, 0
  правым глазом подмигнула, 0
  и хохочет, 0
 и хохочет, 0
  будто кто её щекочет, 0
  а малютки бегсмотики, 0
  ухватились за животики, 0
  и смеются, 0
 заливаются  , 0
  так, 0
 что дубы сотрясаются, 0
  вот и гиппо, 0
 вот и попо, 0
  гиппо-попо, 0
 гиппо-попо, 0
  вот идёт гиппопотам, 0
  он идёт от занзибара, 0
  он идёт к килиманджаро  , 0
  и кричит он, 0
 и поёт он:, 0
   слава, 0
 слава айболиту, 0
  слава добрым докторам, 0
тараканище, 0
часть первая, 0
  ехали медведи, 0
  на велосипеде, 0
  а за ними кот, 0
  задом наперёд, 0
  а за ним комарики, 0
  на воздушном шарике, 0
  а за ними раки, 0
  на хромой собаке, 0
  волки на кобыле, 0
  львы в автомобиле, 0
  зайчики, 0
  в трамвайчике, 0
  жаба на метле…, 0
  едут и смеются, 0
  пряники жуют, 0
  вдруг из подворотни, 0
  страшный великан, 0
  рыжий и усатый, 0
  та-ра-кан, 0
  таракан, 0
 таракан, 0
 тараканище, 0
  он рычит, 0
 и кричит, 0
  и усами шевелит:, 0
   погодите, 0
 не спешите, 0
  я вас мигом проглочу, 0
  проглочу, 0
 проглочу, 0
 не помилую , 0
  звери задрожали, 0
  в обморок упали, 0
  волки от испуга, 0
  скушали друг друга, 0
  бедный крокодил, 0
  жабу проглотил, 0
  а слониха, 0
 вся дрожа, 0
  так и села на ежа, 0
  только раки-забияки, 0
  не боятся бою-драки;, 0
  хоть и пятятся назад, 0
  но усами шевелят, 0
  и кричат великану усатому:, 0
   не кричи и не рычи, 0
  мы и сами усачи, 0
  можем мы и сами, 0
  шевелить усами, 0
  и назад ещё дальше попятились, 0
  и сказал гиппопотам, 0
  крокодилам и китам:, 0
   кто злодея не боится, 0
  и с чудовищем сразится, 0
  я тому богатырю, 0
  двух лягушек подарю, 0
  и еловую шишку пожалую, 0
   не боимся мы его, 0
  великана твоего:, 0
  мы зубами, 0
  мы клыками, 0
  мы копытами его, 0
  и весёлою гурьбой, 0
  звери кинулися в бой, 0
  но, 0
 увидев усача, 0
   ай-ай-ай, 0
  звери дали стрекача, 0
   ай-ай-ай, 0
  по лесам, 0
 но полям разбежалися:, 0
  тараканьих усов испугалися, 0
  и вскричал гиппопотам:, 0
   что за стыд, 0
 что за срам, 0
  эй, 0
 быки и носороги, 0
  выходите из берлоги, 0
  и врага, 0
  на рога, 0
  поднимите-ка, 0
но быки и носороги, 0
отвечают из берлоги:, 0
 мы врага бы, 0
на рога бы, 0
только шкура дорога, 0
и рога нынче тоже не дёшевы , 0
  и сидят и дрожат под кусточками, 0
