двач,0
срочно нужна ваша помощь,0
доходим до моего уровня  который на пикриле и спасайте меня,0
я буду рисовать молнию  так что вы сразу поймете кто я,0
бамп,0
я короче заново начал играть,0
я буду в уголке,0
если вы двачер  то рисуйте плюсик,0
вот,0
я вас жду,0
если вы двачер  то приходите ко мне в уголок,0
то приходите ко мне в уголокхуй сосать будешь,1
сначала подойди ко мне,0
вот этот сайт,0
вы где все  епта,0
кто подошел,0
понятно  это был мимокрок,0
бпир,0
один подошел,0
хуле там боты играют,1
мы на втором уровне,0
ты куда съебал,1
я на втором уровне сижу,0
мы тут,0
ждём здесь,0
бтвс,0
ты не прошел,0
я тут,0
в пизду тебя  ананас  не могу 2й уровень пройти,1
брат  ты где,0
я на этой хуйне застрял,1
там уебки фейк молнию рисуют,1
давай че нить другое рисовать,0
плюсики например,0
вот это,0
го,0
ты до сих пор там остался,0
да :,0
я тебя тут жду,0
остался здесь,0
это я тот художник с молниями,0
а ты где сейчас,0
кинь скрин,0
это пиздец я до сих на этой хуйне застрял,1
в чем суть игры,0
жди когда придут,0
я тоже один,0
добраться до конца,0
брат ты тут,0
оставили меня на цифре и съебались гандоны сраные,1
вот и помогай двачерам,0
у меня вылетело,0
где ты,0
я тут  жду тебя,0
брат ты ждешь,0
да,0
двачеры  выручайте,0
ты жив брат,0
да  я живой,0
бамп  мне нужна помощь,0
ты продвинулся,0
не  на месте стою,0
присоединяюсь к игре,0
я застрял,0
оп  мне еще долго до тебя ебошить,0
че делать в этой хуйне надо,1
дохожишь до зелени и выбрасывает обратно,0
жди людей,0
там наверх надо идти,0
ёбаный в рот  брат,1
пойду покакаю,1
кто со мной остался,0
на месте,0
если встречаем двачера  то рисуем молнию,0
кто тоже в ждет когда придут игроки,0
ждем пока придут альтруисты или читеры,0
оп  пошли в доку 2  я покакал уже,0
двачую,0
ты че так долго срал,0
я дрочил ещё,1
я жду людей,0
я тогда тоже ща приду к тебе,0
давай,0
барп,0
аи,0
и че ебать,1
вы играете,0
ты где  петух,1
не вижу тебя,0
полагаю  теперь я застрял здесь,0
о  а я только от туда  лол,0
скоро вы встретитесь и станете друзьями,0
жду кого нибудь,0
чел посередине отключился,0
лол  у еще и квадрипл выбил,0
кто тут молнию рисовал,0
брат  я нашёл тебя,0
я,0
а че по птсам,0
вы когда съебатся успели,1
мимоанон,0
там читак пролетал,1
пиздец,1
снова жду кого нибудь,0
о  я видел тебя,0
сам прошел слева сверху  сорян  помочь не смог бы,0
пойду чая заварю  чтоли,0
только на долго не уходи  а то ты вылететь можешь,0
брат ты где,0
брат  ты где щас,0
памагити,0
хуя синхрон  я тут,1
а как рисовать,0
стою здесь с двачером и еще 2мя челами  ждем помощи,0
шифт пкм,0
открываем  ребят,0
проиграл,0
фейк идет нахуй,1
вы все двачеры тут,0
или кто то левый,0
спасиб,0
я здесь  со мной еще один двачер,0
обещаю  что выпущу того кто пропустит к финишу ^  ^,0
и где вы все,0
ещё кто то играет,0
я афк короч,0
все еще тут сижу  пью чай,0
играют  только все далеко ушли,0
я тут застрял,0
читер какой то помогать начал,1
го все по две кнопки возьмут и буду нажимать,0
пидар ебаный,1
из за тебя ска енергос пролил пиздец блять,0
и много здесь уровней,0
ебануться  до чего игр бессмысленна,1
урааа,0
я прошел,0
ты лох,1
соси,1
сасай кудасай,1
поздравляю  я все еще сижу на месте,0
сидим дрочим,1
ты,0
а я тут,0
,0
,0
ладно  оп хую сейчас лень на форч перекатывать  если анон захочет  пусть сам перекатит,1
ое ламповое фото,0
сууука  опять ты  содомит,1
какое же форч старое и неудобное говно,1
ты ещё двач не видел,0
ты через прокси постишь,1
мммм,0
почему в зеркале за его спиной он отражается  как спереди,0
зеркала довен,0
блин  это ж типичное семейство из пасты,0
батя  мамка  корзиночка  только тётя срака с бонгом,1
визгнул,0
тебя ебет,1
афро славик сычев,1
йохан филип асбек,1
оффтоп,0
а почему бизнес настолько охуел что не просто сам выкладывает и пропагандирует а еще и наказывает тех кто скачивает и смотрит,1
нахуя выкладывали тогда,1
сами то не смотрели что ли,1
давайте накажем бизнес,0
я и не постил ничо  просто ридонли,0
а потом ещё говорят что всё это стереотипы,0
ну ну,0
перекатом на форч кто нибудь занялся,0
а ну ясно  я вот пытался запостить но он мне всё время ошибкивыдаёт и воспринимает это как спам,0
ага,0
кто в ниграх шарит  можете про них паст написать,1
корм американских пидорах,1
возможно из за ссылок,0
карта еще 1 5 года назад сдохлатак не интересно,1
может впном страну сменить на асашай,1
они любят есть жаренную курицу ещё они геи  и любят срать друг другу в рот заедать всё это жареной курочкой  а потом обмазанные в говне отсасывают друг у друга,1
ну и конечно же крэк  марихуанна и т,1
п,0
а  не заметил,0
напишите  что если трампыня не станет королем в асашай  то и инстаграм положим,1
купил мужик шляпу  а она ему,0
на 2 няша пиздец,1
почему у всех баб такие уёбищные сиськи,1
зачем они их кому то отсылают,0
у кого на это встаёт,1
чому в приложении одни нигерши и латинки,1
гля какая,1
ууу сука  шишка колом,1
это старухи за 40 или жирные нигры,1
наелся и спит,0
запилил  побампайте пока там,0
виктор блуд,0
чыкчырык ебанулся уже да,1
просто странно что у нас тут мамкины программисты что то начали делать а не взяли прогу у западных прогеров,0
сразу видно листву который сиськи видит только в порно,1
когда тебе твоя личная собственная тянка или жена кидает сиськи тебе похуй что они не идеальны ты ведь любишь ее всю,1
аухеть  скриллекс,1
тут делать то нечего  только ленивый не может парсер этого говна написать,1
пик отклеился,0
любимая еда ендерменов,0
мне она же попадалась,0
а где упоминание ру хакеров,0
бля  я там надолго забанен за ниггерские хуи в пораше,1
сразу видно командира футбольной команды,0
блять  а потом ты берешь их в руки,1
почему так много хуев и сисек  они только так и общаются,1
что он сосет,1
если на русском написать все это   то будет ещё кринжове,1
даже конченые дауны так не общаются на русском,1
ребенок  нахуя мужу фото сисек жены,1
сиськи интересны только до ебли  потом уже насрать хоть очко разъебанное сразу видно листву который сиськи видит только в порно,1
нихуя проекциямимокрок,1
прямо очень нескрепно  прямо вот чувствую как скрепы трещат,0
там зумерши есть или только бабки,1
напомни сам  чё,1
нихуя не сохраняет,1
вроде парсит  а в папке пусто,0
блять  а потом ты берешь их в рукипереходи на бесконтактные способы оплаты  вдруг хуй болен коронавирусом,1
ни одной зумерши я думал там будут залежи цп  а там только старухи и нигры,1
цп нет,1
хароший скрыпт  но все черное,1
вдогонку,0
дали анону дырявый сервисанон нихуя не накопалкроме всратых вагин и сисек нигеровзаебись контент уровня \б\это как в сортире залезть в ведро со сральной бумагой,1
объясните  почему там одни негры  и в целом все выглядит как наш родной русский быдлотред,1
это какая то приложуха для нищеты,1
быстрофикс,0
черное в смысле негров,1
или просто место фото все черное,1
если так  то впн включи  у меня без него через 10 страниц перестали фотки показываться,0
сохраняет в папке  в которой запустил скрипт,0
спс за совет  анон,0
мимо другой ловец черного,0
нету трыщь майор,1
просто именно так всё и выглядит  красивые буклеты описывали лишь социум идентичный натуральному  нужно сноски читать не забывать,0
в том то и дело  что в папке остается пусто,0
еще попробуй когда не показывает фотки  перейти на страницу вперед  потом назад  все начинает снова работать,0
да не майор я,0
копай лучше,0
может найдешь,0
сиськи интересны только до ебли  потом уже насрать хоть очко разъебанноетем не менее  шлют  и мужья для жен мастурбируют  раньше в российских файлообменниках много таких было фото и видео  где мужья писали или говорили  что это для жен и наоборот,1
небось  черной девушке послал,1
такая же хуйня у меня  он парсит  но не сохраняет,1
у меня заработал только 3 й скрипт из шапки,0
ну и для тамперманкей скрипт работает,1
чёрному парню,1
сам я ленивое хуйло и не разбираюсь  может когда то потом сам попытаюсь,1
нахуя брить яйца и не брить пузо и ноги,1
это же выглядит пиздец стремно,1
может быть,0
потому что это ты идёшь ебать  а не тебя,1
для этого уже есть готовые сортировщики,1
ну наверное если ты в бане там или в раздевалки то кто то увидит что ты брил какого то хуя пузо а так типо ты для себя но и остальным показываешь что ты не пидорок,1
сортируй ниггерские хуи в левую папку  а жирные чёрные вагины в правую  нахуй тебе неты там какие то,1
всё равно другого нюда там нет,1
тогда зачем брить яйца,1
контент,0
так а зачем они смотрят на мои яйца и пузо,1
они не пидорки часом,1
потому что тянка захочет и их пососать во время заглота твоего удава  сынок,1
кокой сладкий,0
ну они случайно посмотрят и будут думать о тебе как о голубом боичике и  все с тобой ясно   будет отношение уже будет не такое наверное,1
где там 3 скрипта для го,0
а если она захочет полизать мою дырочку,0
мне ее брить или нет,0
большая любовь на 3 и 4 пиках,0
а если я у них отсосу  что тогда они подумают,0
й скрипт на питоне  он у меня и заработал,0
ещё скрипт на питоне:,0
вам ебля из приватных чатов нужна что ли,1
если ты бреешь анус  то скорее всего его не будут лизать,1
подумают что ты геи и попросят тебя не ходит в качалку тк там только гетеросексуальные ребята,1
это другое,0
сам ты осел,1
да  видел там детектор,0
самый пиздец,1
анон с юзер скриптом  про тебя и в треде не форче забыли,0
руками,0
кто нибудь пробовал открывать битые картинки,0
хз что с ними делать,0
вкину няшу  заебало смотреть на гнилые пезды и черные хуи,1
какая то зависимость не может установиться,0
0 есть,0
у тебя там должна в консоли будет выползти строка начнет обновления питона  и там будет указана команда как это сделать,0
топ,0
ну если она должна быть в программах и компотентах то её нет у меня визуал есть с 2005 по 2019 но я не вижу в названии 14,0
палю годноту,0
ебать  нахуя это скрипту на питоне,1
хули на 2 3 фото людоеды ебаные,1
есть слив наташек,1
еслиб чел,1
а так это раковая приложуха для негров там няш милаш меньше процента,1
майкрософты пидорасы суют свою парашу везде,1
так это не питону  это нейронке  которая в код засунута  надотолько ее можно было через докер накатывать  так что я не понимаю зачем все это сделано,1
до чего же негритоски всратыеа белые вообще этой хуетой пользуются,1
так нейронке то нахуя билдтулзы ебать   ей только рантайм если только нужен   либо нужно версию нейронки выбрать под распространенный рантайм на вин7 10  либо подкинуть дллку рядом нужную,1
билд тулзы это если юзер будет конпилидровать вашу нейронку из исходников лол,1
идеально,0
с первой проебался,1
2недавно эта пизда в ок камвхорила пока не забанили лол,1
питон то,0
ы написал и описывается понятикм 'минимальные софтскилз'  дубинушка,0
в рашке в обще то,0
с чего ты взял  что он только с абибасами корешится,0
хоть и не работают уже хз сколько  но чёт взбесила ваша хуйня,1
хр самая тупая профессия  днищее наверно нет,1
сидят дауны прочитавшие пару книг и считают  что они ниибаца спецы  прям с порога физиогномикой своей всё считывают,1
помню как работал  там тоже такие сидели  как тут в треде и пизда на вебм,1
не могли сотрудника найти  набирали типичных нормисов  которые к 11 приходили в 17 уходили  работали на отъебись,1
но зато жена детки хули всё как у людей,1
случайное стечение обстоятельств,0
на самом деле существует множество конфигураций люков которые не круглые,0
конкретно круглыми их делают потому  что такая форма люка забита на линии которая их шлепает,0
конкретизируйте вопрос,0
только если ты хохел  анимедаун или говноглаз,1
нет  дубинушка,1
минимал   это соответствующие минимальным требованиям  а не днищё ёбаное,1
это еще почему,0
а как еще скотоублюдию называть,1
ну не знаю чувак  я понимаю конешно  что поцик с  челочкой  на фоне ковра может быть даже анимешником  но скорее всего он обычный  нормальный пацан,1
просто тут имеет место быть первое впечатление  которое редко бывает обманчивым,0
украшка,0
в пидорашке вообще то,1
я видел  как подобные лидеры сдувались,1
это забавно и смешно,0
быть лидером в школе или институте   это не показатель,0
много денег   не показатель,0
в миг можно опозориться на всю жизнь,0
скотоблевотия  хуйлостан  оккупационная свинопедерация  пынявые вымираты,1
вот чтоьы не было всего того что ты написал   это и есть минимальные требования,0
дейли цель,0
почему ты не написал  ежедневную цель   гидроцефал,0
ток не надо оправдываться профессиональной непереводимой терминологией  ее тут нет,0
полизал тебе яичьки,1
библиотекарь  ты,0
так я же сам с рашки  мне в обще до пизды на украху,1
ссорян  не в ту сторону повоевал,0
всего лишь максимум бывшие студентки психологических специальностей  которые  прочитали пару книжек и шикарно разбираются в людях,0
да  конечно  в крупных конторах на хороших зарплатах сидят прекрасные специалисты в своем деле  но если ты идёшь на собес в средненькую конторку  будь готов встретить обозленную на весь мир 36 летнюю маринку  которая уже со старта тебя ненавидит,0
то что в айти одни додики прогерс   миф,1
на самом деле в биг корпорейшнс и успешных стартапах сидят социализейшен гайс и герлс,0
он кэннот инто общение с лидом и тимой,0
от него не будет фидбека,0
а на спринтах во время митингов эври морнинг он кэнт ставить себе дейли таргет,0
мост импортант скилл ин эври профешн  а тем более приближенной к бизнессу   это софтскилы,0
имхопофиксил тебя  дегенерат,0
вот тупая  блядь,1
айтишник по умолчанию должен быть ебнутым на всю голову,0
если он не ебнутый значит это очередной вкатывальшик  который нихуя не знает,1
ковер  визитка  блядь о чем это,1
человек который прочитал на порядок больше технической литературы  чем эта дура прочитала детективов за свою жизнь  который управляет системами которые ебашат миллионы транзакций в минуту или разрабатывает многомерные функциональные структуры которые держит только в своем воображении  может на фото хоть хуй выложить и все равно за ним выстроится очередь,1
ковер ей не нравится  блядь пиздец,1
значит  ты биомусор ненавидящий свою родину,1
бич плиз,1
бикоз это профжаргон,1
вот если б знаменые дядьки в свое время не убили в скотопидорке ойти говорили бы  по русски   а так   не выебывайся и понимай как умные люди говорят  собака  раз своих мозгов в башке нет,1
а как можно разбираться в людях  не повидав жизнь  не побывав в серьёзных ситуациях,0
для бизнеса это не нужно  это я про психологию,0
сосалка перекладывающая бумажки чему то кого то учит там,1
охуеть блять,1
хуя у омежки багор,1
300в секунду получаешь  а ковёр на картину пикассо поменять не можешь,0
зато омежка работает за двоих,0
у него работоспособность несколько больше  чем у социобляди  которая по клубасикам и прочему говну ходит,1
мир не черно белый,0
он не состоит из глупых социоблядей и умных  но отвергнутых омежек,1
обычно  именно социоблядь более интересен как личность,1
