мне 18 лет  я учусь в вузе на программистая являюсь веганом  лгбт активистом мультикультуралист  феминист  леволибералом и научный атеист,0
это мои сформировавшиеся взгляды  ради которых я готов бороться,0
я веган  потому что мне не плевать на окружающую среду  и я не хочу причинять вред животным,0
здоровым можно быть и на веганстве,0
я за лгбт  потому что геи  бишки и все небинарные   это зайки,0
люблю любое проявление гейства,0
это личный выбор каждого,0
хочу  чтобы в россии проходили лгбт парады,1
сам би сексуал,1
почему вам не пофиг чем люди занимаются у себя в спальне я поддерживаю феминизм  потому что женщина абсолютна равна мужчине,0
веками женщин угнетали и продолжают до сих пор,1
права женщин нужно уравнять  тогда появятся женщины учёные  писатели  инженеры  которых раньше давили,0
и да   если женщина изменила парню или мужу  это её дело  как и абортя   мудьтикультаралист,1
в 2к20 быть расистом   это наклеить на себя наклейку с надписью  идиот,1
наука давно опровергла все положения расизма,0
люди должны все перемешаться  чтобы не было рас  как таковых,0
тогда все будут здоровыми и счастливыми,0
русская девушка  встречающаяся с кавказцем или афроамериканцем   это прекрасно,1
я либерал,1
свобода человека   превыше всего,0
каждый может делать  что захочет  если это не вредит другимтакже я научный атеист,1
религия   это яд  никакого бога нет,1
наука помогает больше  чем молитва горжусь свои поколением,0
в отличии от отсталых постсовков и думеров  мы понимаем все эти простые вещи всем добра и любви,1
вы няшки,0
бампик,0
бампечек,0
бамп,0
bamp,0
мне 18 лет  я учусь в вузе на программиста  я являюсь веганом  лгбт активистом мультикультуралист  феминист  леволибералом и научный атеист,0
это мои сформировавшиеся взгляды  ради которых я готов бороться,0
я веган  потому что мне не плевать на окружающую среду  и я не хочу причинять вред животным,0
здоровым можно быть и на веганстве,0
я за лгбт  потому что геи  бишки и все небинарные   это зайки,1
люблю любое проявление гейства,1
это личный выбор каждого,0
хочу  чтобы в россии проходили лгбт парады,1
сам би сексуал,1
почему вам не пофиг чем люди занимаются у себя в спальне  я поддерживаю феминизм  потому что женщина абсолютна равна мужчине,0
веками женщин угнетали и продолжают до сих пор,0
права женщин нужно уравнять  тогда появятся женщины учёные  писатели  инженеры  которых раньше давили,0
и да   если женщина изменила парню или мужу  это её дело  как и аборт  я   мудьтикультаралист,1
в 2к20 быть расистом   это наклеить на себя наклейку с надписью  идиот,1
наука давно опровергла все положения расизма,1
люди должны все перемешаться  чтобы не было рас  как таковых,1
тогда все будут здоровыми и счастливыми,0
русская девушка  встречающаяся с кавказцем или афроамериканцем   это прекрасно,0
я либерал,0
свобода человека   превыше всего,0
каждый может делать  что захочет  если это не вредит другим  также я научный атеист,1
религия   это яд  никакого бога нет,1
наука помогает больше  чем молитва  горжусь свои поколением,1
в отличии от отсталых постсовков и думеров  мы понимаем все эти простые вещи  всем добра и любви,1
вы няшки,0
ого  вот это постирония,0
мультикультуралистзначение знаешь,1
почему вам не пофиг чем люди занимаются у себя в спальнепочему бы не провести гей парад у себя в спальне  хуила,1
какой ты нахуй феминист,1
за одно это тебя бы фемки обоссали,1
учи мат,0
часть  малой,1
и что,0
тут 50% таких,0
лгбт парады,1
это хорошо,0
блять  обосрался да ну корче я за смешение рас,1
научный атеистпанчин рассказал,1
