сделано в ссср – сделано на века,0
у меня все эти вещи есть  даже мясорубка бля как я люблю играть с ней когда мелкий был,0
бля оч надеюсь шо не на века  а то у меня сосед сделан в ссср и как же он меня уже заебал  алкаш тупорылый,0
легендарный топор труд вача,0
двачую  а че он делает,0
ножницы говно ибо лезвия быстро расшатываются и нихуя не возможно разрезать,1
нихуя  ты сейчас современное китаеговно описал,1
у меня как на оппике  до сих пор девственно тугие  хотя я ими тонкие листы металла режу,0
все эти вещи   просто куча металла,1
тут нечему ломаться,0
а вот сложные вещи  типо фотоаппаратов  ломались постоянно  в отличие от какой нибудь японии,0
гы  ножницы сломались  рили,0
точно такие же были 1в1  с зелёной краской на ручке,0
аткривушка и мясорубка целые  потому что хранились хорошо,0
велик сгнил в гараже,0
за сколько можно всё это толкнуть коллекционерам,0
а у меня расшатались  потом и сломались в том месте где винтик вкручивается,0
сделано на похуй,1
ну так заклепай обратно ёбана зумерок,1
экспортный автомобиль,0
ебунутый,1
у меня до сих пор коллекция киевов и зенитов лежит  вместе с объективами,0
от родоков достались,0
просят продать но я пока не хочу  настанут голодные времена продам за пол ляма,0
немцы и омериканцы их моментально на ебее скупают,0
кста  объективы от зенитов подходят некоторым современным кэнонам  и даже лучше чем родные раз в 50  если не веришь почитай отзывы фотографов на форуме,0
почти как у меня велик  люблю его,0
япония гавнище  никогда не бери японскую технику  онли швеция только,1
экспортныйсхуяли,0
лучшие,0
вот именно  что они у тебя просто лежат  лол,0
ты тупой,1
одно лезвие на пополам поломалось  в том месте где винтик крепился,0
я их выкинул уже давно,0
пик 1   только для работы  в быту нахуй не нужныпик 2 3 4   юзлесс говно без задач,1
обычные,0
блядь  у меня удлиннитель сделанный в ссср в 80 х  вроде,0
пережил несколько китаеговен,0
как так сука,1
выглядит будто я воткну в него вилку от компа и он загорится взорвется  но нихуя не происходит вот уже всю мою жизнь и даже больше,1
называется конечно украина,0
не верится  зумерок совконенавистник,1
это факт,0
а вот стакого  немцы прям молятся на старые уазики  говорят самый лучший джип для бездорожья,0
стоят копейки и починить можно с помощью инструментов в шапке треда,0
это тебя делали на похуй,1
курите матчасть  если забыли http:  bikes,0
ironhorse,0
ru bikes of the ussr,0
короче калаш от мира внедорожников,0
зис прогресс,0
это ты тупой  если умудрился их сломать,1
ну батя с ними и по горам лазил  и на дальний восток флот снимать  и вообще много где эти фотики побывали и об какие камни только не падали,0
советские фотоаппараты топ в мире,0
не точто нынешние к\ноны  я по нему колесом одним проехался  так он развалился в труху сразу,0
а по зениту хоть на газ 66 ездить можно туда сюда сколько угодня,0
главное что ыб не грунт  а в землю впечатется и даже не погнётся,0
и снимки лучше чем на всяких сони и кодаках,0
в 1000 раз  ибо оптика,0
опять дети про совок фантазируют,1
кнкретно по пикам:говногоднота  но открывашка для цинков лучшеговно которое течет со всех щелей и зазоры по сантимтеруубер говноа теперь по делу,0
масспродукт в совке был говно говна  которое было сделано на отъебись гречневыми не приходившими в себя от бухла даже в отпуске  а точнее особенно  в отпуске,1
все что было годным было или экспортной версией  но такие вещи надо было доставать  потому на внутренницйрынок они шли единицами и случайно,0
или же если девайс нейм был сделан для впк и прочей спецпромышленности,0
оба кейса среднеппидорахе которая не умела вертеться и подскакивать  примерно 80% населения  были менее доступны чем опция  укусить себя за ухо,0
сажи совкодрочерам,1
мимодед,0
помню где то слышал такую фразу  типа что сделано в ссср   либо сломается за неделю  либо проработает вечность,0
плюс,0
уроки сделал,1
удваиваю  у меня на зеркалке советский объектив через переходник стоит  вай пушка пиздец за такие копейки  не нарадуюсь,0
у меня 2е лежат  погоду показывают,1
тоже надо будет сдать как цена на них подскочит,0
ну так иди делай,0
железка значит в жару горячие  в холод холодные  нет секундомеранет обозначений юг север восток запад хороший автомобиль был когда то  лет 40 назад  сейчас век технологий и комфорта    ручная открывашкатрать силы  открывай банки так чтобы края были острые и колкиестоит ли говорить что все современные имеют язычок для открывания мясорубкакрутишь  кидаешь  крутишь  устал  крутишь  меняешь руку  устал  крутишь  разбираешь чистишь  разбираешь точишь лезвиявместо того чтобы купить в магазине фарш или электрическую которая сделает всю работу быстрее ножницыкомментариев нет,0
велосипед с рамой высокойяйца отбивать и ощущать каждую кочку,0
ебать ты промытка,1
сразу видно  что ты ничерта не понимаешь в теме,0
ты же знаешь анегдот про гения  который умудрился один титановый шарик разбить  а другой потерять     дурак не сможет сломать  а гений да запросто,0
какой ты глупый зумер,1
потому что делано было на заводах кинап  как побочка от впкшных девайсов для аэрофотосъемки,0
ну хвз хороший велосипед для своего времени  сам бы купил его если бы хотел ебаться с поиском старых запчастей и прочим,0
иди уроки делай  шкила,1
яйца отбивать и ощущать каждую кочку,0
попробуй ехать на седле,0
конкретно по пикам: пук пук пук пук мимо не застал ссср хотя бы в подростковом возрасте но считаю себя дедом,1
самые лучшие джипы для бездорожья это старые японские рамные внедорожники типа крузака  паджерика или патрола,0
поверь  батя всю жизнь охотой увлекается как и добрая половина его друзей   скажи им про то  что на охоту заебись ехать на уазике они очень долго будут ржать,1
остынь  если про сам факт того  что он экспортировался  я не спорю,0
хуяш,1
как гордый владелец козла на 4178 с колхозниками  могу заявить  что с завода это говно говна  я год ленивого ковыряния потратил  чтобы из него наконец то перестало вытекать  а по трассе было не страшно ехать быстрее 80  и то один хуй по ходу редукционный отъебнул  потому что давление падает поздновато  опять лезть  для чего пришлось полностью разобрать весь двигатель  оба моста  ставить передние дисковые тормоза  валить кастор и перековывать рессоры,0
да не рвись ты так,1
тоже верно,0
ебенок  я 76 г,1
р,0
рот пошире открывай  а то зубами хуй цепляешь,1
столько пиздежа в одном посте,1
рот пошире открывай  а то зубами хуй цепляешь,1
пиздец реально дегенерат  мы то думали что ты 2001 года рождения дурачек  вся жизнь впереди  а тебе почти 50 и ты на двочах сидишь с детьми ебаными,1
мне тебя реально жаль лол,0
куплю за шаверму  если велик ещё на ходу то за двойную,0
это старые японские рамные внедорожникикоторых нигде нихуя нет  и если сломается   то выкинуть,0
и конкретно в чем пиздеж,1
в том что тебе ниприятна,0
спасибо за сочувствие,0
иди нахуй,1
ошибка выжавшего,0
95% салфецких удлинителей сгорали в течение месяца  ты используешь один из оставшихся 5%,0
с тебя сыпется чето уйди с треда пожалуйста,0
как же печёт либердянским зумерам дудефилам навальнятам  просто пиздец,0
на век как и сам ссср,0
как скажешь,0
не переживай  тоже таким будешьнет  ты,0
тру двача,0
телевизор квн   купил включил не работет,0
год ленивого ковыряния потратил  чтобы из него наконец товот за это его немцы больше всего и любят  что его перебрать можно и сделать так как тебе надо,0
немцы они такие   рукастые пидорасы,1
вот в немецким гавнопромом так не поковыряешься  они сделанные для тупожопых гавномесов  что бы сел и поехал  а если сломался   то выкинул  ну или отдал овер дохуя денюх за ремонт,1
зумер какой же ты тупой,1
на даче у бабок работают холодосы с 50 х годов им похуй они работают как час  ошибка выжевшего,0
все блядь 20 штук ошибка выжевшего,0
телевизоры тоже самое  на чердаках у каждого по берёзе или радуге и работают,0
велики если за ними нормально ухаживать тоже рабочие,0
дурак и лом сломает,0
