[лахта вчера так и не смогла внятно ответить почему в российской федерации зарплата медсестры меньше в 15 раз по сравнению с зарплатой медсестры в сша,0
 сегодня лахта попробует ответить почему зарплата медсестры в российской федерации меньше  чем в германии в 12 раз,0
 так почему же,0
 потому что государство мало платитможно тред закрывать,0
 оправдания лахта швали через 3,0
 меньше 3к евро в германии ты с такой зарплатой нищенка ебаная,1
 да  в россии маленькие зарплаты у медсестер это правда,0
 но это компенсируется возможностью спиздить дорогущие лекарства у онкобольных  залив пациенту физраствор  и перепродать их,1
 вчерашние неудобные для лахты пруфы,0
 потому что народ мало платит налогов     малое финансирование мед,0
 персонало    виноват народ что работает по серым черным зпвот теперь можно закрывать тред,0
 в сша частные клиники  в германии налог вроде бы 45% подоходного,0
 вопросы,0
 а вот у них там нолохи на руки платят сто долларов на еду не остаётся хлеб стоит миллиард евро и вообще везде негры загнили суки ух как же хорошо в моей сызрани,1
 чтобы начать платить налоги надо сначала зарплату получить,0
 если зарплата высокая  то и налогов больше,0
 государство виновато  что маленькая зарплата и   следовательно  мало налогов,0
 второй тред дибилы не могут ответить почему зп медсестры в германии в 1,1
 5 раза меньше чем зп медсестры в сша,0
 лахта  внимательнее,0
 методички обнови у куратора,0
 онколекарства номерные если что,0
 отслеживаются на раз  на них почти нет рынка сбыта,0
 поэтому чаще их перепродают закупщикам для больниц и они делают оборот,0
 но такие схемы очень быстро палятся и потом сидеть много лет,0
 у медсестёр надбавки идут за всякую фигню,0
 хз сколько реально выходит,0
 тысяч в мск,0
 33 у старшей,0
 но тут конечно и от поликлиники больницы зависит,0
 отслеживаются на раз  на них почти нет рынка сбытане знаю  на днях видел расследование  что до 10% рынка занимают лекарства  спизженные у больных,1
 по подложным рецептам выписывают врачи  а потом они перепродаются,0
 ну где же вы  кремлеботы,1
 отмазки нищенки,1
 потому что блятьче за тупые вопросы  ты б еще спросил почему в рф рубли а в сша доллары,1
 так я тебе и говорю что лекарства просто делают оборот обратно в систему,0
 но когда во время проверки использованное лекарство снова всплывает как новое  то раз в год находят кого то одного из этой системы сбыта и сажают,0
 потому что бесплатная медицина,0
 хочешь большие зп у медиков   готовься либо платить еще больше налогов  либо тратиться на платное лечение  либо тратиться на страховку,0
 потому что 2% дерьма  они же коррупционеры и их дети  разворовывают бюджетное бабло  и на выплаты бюджетникам ничего не остается,0
 потому что русская медсестра работает и за эти деньги  таким образом  выходит что ей их хватает,0
 какие нахуй черные зп  когда ндс платят 100%  акцизы на бенз  водяру  тоже,1
 хуйню порешь,1
 вот я попрошу скажем для родственника в онкологии,0
 мне спиздят пару упаковок,1
 как их отследят,0
 так и у нас налог 56% подоходного,0
 ты то что работодатель 30%  и что в омс платится тоже считай  и что в пенсионный,0
 марок,0
 потому что в россии медсестры добирают зарплату взятками с пациентов и продажей краденых лекарств,0
 потому что у нас бесплатная медицина  а в германии платная,0
 серьёзные онко препараты на дом не отпускают,0
 ампулы и бутыльки не выбрасываются  а сдаются,0
 как и ампулы любых серьёзных строгорецептурных лекарств,0
 не бесплатная  а страховая,0
 при этом за страховку гражданин платит принудительно  у него страховой взнос удерживают из заработной платы по сути,0
 в гермашке  кстати  та же самая хуйня,1
 gehalt in deutschen mark,0
 почему в российской федерации зарплата медсестры меньше в 15 раз по сравнению с зарплатой медсестры в сшаответ прост   в сша медицина очень дорогая  соответственно и зарплаты там высокие,0
 чтобы стать врачом или медсестрой нужно отвалить овердохуя денег на обучение   ежегодно проходить платную переаттестацию и лицензирование,0
 т,0
 е,0
 затраты для того  чтобы стать медсестрой в сша очень большие,0
 поэтому они и зарабатывают прилично  хотя больше половины их заработка и забирает себе дядя сэм,0
 в рашке же чтобы стать медсестрой нужно буквально нихуя   какие то дешёвые курсы  либо мед за госсчёт,1
 медицина в россии дешёвая  так что откуда взяться большим зарплатам не понятно,0
 так что если хотите иметь зарплаты как в сша  то готовьтесь и к ценам как в сша  вызов амбуланса   $4к  операция   от $30к  консультация врача   от $250,0
 ах вы не хотите столько платить,0
 ну тогда не кукарекайте,1
 после введения евро налоговая система германии полностью изменилась,0
 смотри  родственник в онкологии получает рецепты,0
 ему по рецепту много не выпишут,0
 еще и эти рецепты неохотно выписывают  так как за них менты ебут,1
 германия маркиу тебя там методичка конца 80 х,0
 очевидно же  пыня своровал все разницу,0
 тхреад,0
 то есть все эти фотки крутых спорт тачек у врачей всяких в сша это фейк да,0
 в рф цены ниже  налогов почти нет  а у каждого жителя есть огород,0
 так что медсёстры должны радоваться  что вообще зарплату платят  а не выдают соль  хлеб и одежду,0
 в сша частные клиники работают либо через страховку  либо по прейскуранту,0
 это еще хуета,1
 веселее получается с зп участкового терапевта в регионах,0
 хорошо  давай сделаем как в канаде,0
 вызов скорой   $50  некий легальный курьез  заставляющий скорую платить за парковку в госпитале  операция бесплатно  консультация бесплатно,0
 15 это в рублях,0
 как это почти нет налогов,0
 а ндфл  а ндс  а есн,0
 что за пиздобольство,1
 как зарплата может быть ниже мрот,0
 так у нас не так,0
 а чому уолтер уайт был такой нищий  что пошел мет варить  ведь в швятой каждый учитель аки сыр в масле,1
 а где полчать свои 15 рублей,0
 это другое,0
 изи  полставки  четверть ставки,0
 в германии медстраховка 15% от размера годового дохода,0
 но половину может платить работодатель,0
 нет это тоже самое,0
 потому что в сша медсестры  геи поголовно,1
 за что им платить,0
 за то  что они детей совращают,1
 да и вообще зарплаты  компннасация за то  что они в крым не могут съездить,0
 пиздец вы ебанутые  а зачем сравнивать вообще 2 страны,1
 ну сравни с зимбабве  у наших больше  или с новой гвинеей,0
 так то у нас вообще в евро никто не получает зарплату  ты в курсе,0
 то есть все эти фотки крутых спорт тачек у врачей всяких в сша это фейк да,0
 почему фэйк,0
 нет,0
 в сша такую может взять в кредит любой  даже не врач,0
 просто врач больше зарабатывает  ему проще кредиты платить,0
 в сша врачи это вообще отдельная каста  которая ломит за свои услуги конский ценник  а потом шикует,0
 но чтобы до такого дорасти  нужно дохуя денег на обучение и связи  по сути  врач в сша это семейный подряд  либо по блату рекомендации,0
 жидов врачей  кстати  там больше всего,0
 хорошо  давай сделаем как в канаде,0
 вызов скорой   $50  некий легальный курьез  заставляющий скорую платить за парковку в госпитале  операция бесплатно  консультация бесплатно,0
 в россии уже так и есть  лол,0
 если я  предположим  попрошу коллег   мне спиздят  ты уж не волнуйся,0
 так это если легально,0
 я про нелегальный вариант,0
 у медсестёр зарплаты в несколько раз меньше  чем в германии  это правда,0
 но нужно учитывать  что у каждого медработника  есть огород и приусадебное хозяйство,0
 медсёстры питаются с огородов  выращивают птицу и скот,0
 делать ничего не нужно  а всегда сыт,0
 захотел   картошки в погребе взял  вот и еда,0
 захотел   свинью заколол  вот и мясо,0
 курицы яйца несут непрерывно  да и сами они вкусные,0
 так что относительно низкие зарплаты это нормально  им же только за коммуналку заплатить ну и иногда купить какой то одежды,0
 открою страшную тайну  минимальная зп в зимбабве выше  чем у нас,0
 понятно  опять во всём виноваты жиды,0
 ну  пол ставки   это 20 часов в неделю,0
 значит  ещё 20 часов она может быть занята другой работой и получать дополнительные деньги,0
 ну сравни с зимбабве  у наших больше  или с новой гвинеейпруфы будут,0
 оффтоп,0
 предлагаю за найм лахты расстреливать президента,1
 потому что он приказывает насиловать школьников а им потом становятся должны поколения россиян пока плешивый гуляет на воле и жирует на их деньги,1
 потому что медицинские услуги в сша и германии стоят намного дороже  чем в россии,0
 а ты не думал  почему на здравоохранение каждый год тратят много  но все равно в лпу есть дефицит препаратов,0
