парень заметил  что азиат материт и лупит свою пьяную девушку  после чего предложил попробовать разобраться с ним,0
пока абьюзер вставал  скидывая балахон  защитник ударил его ногой в голову и отправил в реанимацию,0
классический лоу кик в голову,0
всё правильно сделал же,0
русачки никогда не заступайтесь за наташек,1
какие же вы глупые русачки,1
эта наташа прямо открыто с маралбеком  а вы за нее впрягаетесь еще,1
и проблемы от ментов будут  и наташа еще сама на вас заяву накинет,1
какие вы глупые русачки,1
куколдстан а не страна,1
девушка тоже отрубилась,0
надеюсь писателя уже набутылили лет на 5,1
пинателя,0
хуле правильно русачек,1
наташа открыто затевала с изиром  значит не считала привлекательным русских парней а может воообще презирала,0
и тут русачек впрягается за нее,1
и уедет на сгуху за причинение тяжкого вреда,0
а может и убийства,0
за наташку которая на него хуй клал как и все русские бабы,1
охуенно,1
надо было  ещё и чернильнице с навеса нос вбить в голову,1
если амурбек рипнется тогда конечно,1
а нахуя предоставлять такую запись,1
чому они просто не съебали оттуда или хотя бы телефон не заныкали,1
чаю адеквату  нахуй чернильниц  стала чернильницей  расписалась в том что ты не человек  т,1
к,0
для них тян не человек  а скот  даже хуже скота,1
конечно набутылят  русачка впрягающегося за наташку  надо бутылить и будут,0
запомни на будущие русачек,0
если слышешь вой русской бабы в темном подьезде  подворотне  кустах  памагите насилуют аряя  молодой человек памагити,1
вы мужчина,0
проходите мимо не обращая внимания,0
а если будет мучать совесть просто вспомните скрины коментарием русских наташ времен чм 2018,0
за тем же зачем и впрягаться за телку: дегенераты  сэр,0
правильно,0
так и надо с пидарасами поступать которые девочек обижают,1
онажидевочкаубивал бы нахуй за это,0
надо бутылить и будут,0
за один удар не набутылят,0
максимум штраф,0
главное чтобы больше членов побывало в жопах молодых пацанов,1
поздняков  ты,0
как жизнь молодая,0
ну и дебилы  пиздец один в больничке  другой сядет  баба продолжит бухать и портить людям жизнь,1
что и требовалось от русского ждать  выждал момент пока тот куртку снимал и с ноги,0
ударил,0
чмошник,0
типичный подкаблучник блять  она же девочкавангую воспитывался  шалавой матерью одиночкой  наебыш проще говоря,1
пока абьюзер вставал  скидывая балахон  защитник ударил его ногой в голову и отправил в реанимацию,0
долбоеб не знает телефон полиции ко ко ко долго едут  мозги ебут на зону им и дорога,1
тупицы не понимают  что вызывая полицию  даже с негативным исходом  и огласка  это тренировка людей в погонах  чтобы они работали лучше в следующий раз,0
тупые школьники блять,1
у него своя тян есть в отличие от тебя инцед,1
лоу кик в голову,0
найс,0
теперь защитник тянок набутылится лет на 5 6  потом выплатит компенсацию пострадавшему,1
тян будет побитому в реанимацию апельсины носить  тот потом ей ебало за эту хуйню начистит дома,1
классика,0
они че ебанутые,1
я бля не понимаю  ну ебнул и ебнул  какого хуя съемка  которую вела его самка попала стала достоянием общественности и попала к нам,0
это типа такая форма чистосердечного,0
че не так с этими людьми,0
сами себя на сгуху прут,0
пиздато,1
мы так закладчиков хуярим,1
особенно нравится с пыра бить в подбородок и сверху топтать,1
там такая плюха  что обстоятельства в принципе неважны  он бы его так и так взъебал,1
хай кик,0
каких нахуй закладчиков  фантазер,1
напоминаюзаступился за тян   сгуха или больницавызвал к такой паре полицию   штраф за ложный вызов,0
пизда нахуя снимала  подставила лешку,1
а мы с братом назимом русню вонючую так по вечерам пиздим,1
сами себя на сгуху прут,0
так это хорошо,0
агробыдло должно сидеть,0
надеюсь его на зоне ещё и опустят,0
смотрите ка,0
а чего это азер своей каратой и кунгфой не воспользовался,0
это всё хорошо конечно же  только наташке рядом надо было х5 таких же прописывать  попутно напоминая за что,1
вы с братом назимом мне по вечерам охуенный минет делаете  после того как я вас в жопу ебу,1
сегодня можете не приходить  кстати    ебу вашего батю,1
шмара  ты,1
у меня тоже есть тян  только я не подкаблучник  и да  бить нельзя не только девочек но и мальчиков  предугадывая твое  ты мдшник  отвечу тебе шлюхе потасканной заранее : нет я не мдшник не инцел и не пидор,1
азиаты  почти все нормально дерутся и он это знает  поэтому только из подтишка и только с ноги умеет геройствовать,0
во дворе,0
промрайон   тут дохуя раскладывает,1
ловим и ебашим если с порошками  заставляем жрать,1
пару раз сдавали в полицию,0
одного отпиздили и разорвали на нём всю одежду   голым убегал  а мы его догоняли и ебашили панчами и подсрачниками,1
абьюзер вставал  скидывая балахон  защитник ударил его ногой в голову и отправил в реанимацию,1
а потом  как бывало не раз  случается ситуация  когда на горе  защитника  пишут заяву в полицию  а спасенная девушка встает на сторону её  абьюзера,1
в итоге ты виноват еще и никого не ебет,1
главное чтобы больше членов побывало в жопах молодых пацанов,1
главное чтобы больше членов побывало в жопах молодых пацанов,1
главное чтобы больше членов побывало в жопах молодых пацанов,1
главное чтобы больше членов побывало в жопах молодых пацанов,1
главное чтобы больше членов побывало в жопах молодых пацанов,1
главное чтобы больше членов побывало в жопах молодых пацанов,1
главное чтобы больше членов побывало в жопах молодых пацанов,1
главное чтобы больше членов побывало в жопах молодых пацанов,1
главное чтобы больше членов побывало в жопах молодых пацанов,1
главное чтобы больше членов побывало в жопах молодых пацанов,1
главное чтобы больше членов побывало в жопах молодых пацанов,1
главное чтобы больше членов побывало в жопах молодых пацанов,1
главное чтобы больше членов побывало в жопах молодых пацанов,1
главное чтобы больше членов побывало в жопах молодых пацанов,1
главное чтобы больше членов побывало в жопах молодых пацанов,1
главное чтобы больше членов побывало в жопах молодых пацанов,1
главное чтобы больше членов побывало в жопах молодых пацанов,1
главное чтобы больше членов побывало в жопах молодых пацанов,1
главное чтобы больше членов побывало в жопах молодых пацанов,1
главное чтобы больше членов побывало в жопах молодых пацанов,1
главное чтобы больше членов побывало в жопах молодых пацанов,1
главное чтобы больше членов побывало в жопах молодых пацанов,1
главное чтобы больше членов побывало в жопах молодых пацанов,1
главное чтобы больше членов побывало в жопах молодых пацанов,1
главное чтобы больше членов побывало в жопах молодых пацанов,1
главное чтобы больше членов побывало в жопах молодых пацанов,1
главное чтобы больше членов побывало в жопах молодых пацанов,1
главное чтобы больше членов побывало в жопах молодых пацанов,1
главное чтобы больше членов побывало в жопах молодых пацанов,1
главное чтобы больше членов побывало в жопах молодых пацанов,1
главное чтобы больше членов побывало в жопах молодых пацанов,1
главное чтобы больше членов побывало в жопах молодых пацанов,1
м,1
дак ещё и развод может быть,0
у нас в городе так одного отправили на кладбище  а второго в реанимацию  когда они за плачущую на улице тян заступились,0
из подворотни просто вышли двое с ножами,0
что будет написано в заявление от рук девушки: мы с назиром сидели никого не трогали  вдруг налетела банда и нас ограбили и избили  вот прикладываем медицинскую справку с побоями,0
совсем запизделся,1
вы бы лучше не пару раз  а каждый раз сдавали полиции,0
азиаты почти все нормально дерутсясука  заржал как лошадь с этой хуйни  вот это маняфантазии,1
из этого боевого пиздалиса выйдет достойный шнырь,1
селедка же продолжит скакать на татарских хуях,1
это всё хорошо конечно же  только наташке рядом надо было х5 таких же прописывать  попутно напоминая за чтоона жи девачка,1
запизделась твоя мать  когда рассказывала тебе куда делся твой отец,1
бред полный  чел  закладчики это тебе не уличные торговцы чтобы их так легко было спалить,0
на горе  защитника  пишут заяву в полицию  а спасенная девушка встает на сторону её  абьюзера,1
в итоге ты виноват еще и никого не ебет,1
так и будет  а это просто очередная сора была  которая за двери квартиры вышла,0
я тоже так думал  а потом лет в 10 посмотрел фильм  там азиата побили  я пиздец расстроился,1
лоол,0
ты еблан,1
мимо,0
да я плакала  но это был просто бытовой конфликт  мы всегда ругаемся так,0
анон  хватит есть говно  пожалуйста,1
сколько закладчиков в день видишь,0
ну это просто азиат пидорахена пожалел,1
мог бы запросто взлететь и обрушить на быдло гнев боевых искусств,0
ну это они прочитав мануалы по работе и библию закладчика думают что стали неуловимыми и не палятся,0
издеваться веселей,0
можно вымещать всю звериную злость на них,1
я с вами даже спорить не буду,0
речь конечно не идёт о таких как на вебм  которые баб бьют  а так да  почти всё умеют и не ссут драться когда это нужно и удар часто хорошо поставлен,0
ну попробуй доказать что на видео не лоу в голову,0
да русачек попутал,1
и отправился прямо с курилки в морг,0
а артмат пошел к официанткам наташам,0
мы просто играли  а тут этот неадекват налетел  избил моего любимого я очень испугалась за жизнь надеюсь его пожизненно закроют таких как он нужно изолировать,0
стабильно раз в пару дней по двору шныряют,0
да ты сам нарк судя по твоим познаниям  а фантазии про отпизженых кладунов это из за того что они твою соль крысят,0
она не случаеться все так и есть,0
рандомный даблоеб решил выебнутся перед телочкой и сел,1
можно вымещать всю звериную злость на них,1
нахуй не рискуй  так пару раз в ебало дал и все  ментам скажешь что оказывал сопротивление  избивать не нужно только хуже сделаешь сам себе,1
маняме пересмотрел  шкила,1
обесточил пидораса,1
судя по внешке это хохол,0
отпиздить хохла это швятой долг каждого татарина,1
нет чувак  там сразу видно что азер а  меньше ванькиб  от плюхи влетел в реанимацию  что намекает  на его опыт в би,1
ну и да  ванька сам боец  по нему видно: плюха очень резкая и точная  азер  как я понимаю  чмт получил ебанувшись затылком ап стену  значит  импульс был сообщен ебейший,1
на самом деле  после этого удара он понял  что противник крайне слаб и начал медитировать,0
ну вообще да   они как правило все хлипкие  раз по еблу неправильно дашь и на бутылку,1
это хохол,0
сруснявыша уже посадили в сизо на бутылку,1
азиаты почти все нормально дерутсяв жопу,1
хохол  успокойся,1
если бы ты так делал  давно бы на зоне свои высеры печатал,1
ты фильмов насмотрелся  никто там не умеет драться  1% занимается боевыми искусствами,0
ну теперь алеша будет обутылен паходу посанчики,1
а что  разве это не так,0
какое дело быдлу до бытовых конфликтов других людей,0
пук,0
фильмов с брюсом ли пересмотрел,0
а что  разве это не так,0
всё так,0
вмешиваться в чужие дела вообще долбоёбство  а избивать людей это путь на бутылку в 99% случаев,1
ну все так и будет скорее всего лол,0
русские не впрягаются за своих  проходят мимо  когда их соотечественников щемят чурки аряяяяяя руснявые куколды не мужчины,1
терпилы лохи тряпки хвиии,1
111111,0
1 русские заступаются за своих  дают пизды чурекам  показывают  кто здесь хозяин ррряяя русачки терпилоиды за баб вписываются,1
дебилы на сгуху поедут за пизду,1
шиз  таблетки где,1
ахах куколд русачок поедет на бутылку за средние телесные  а наташка завтра простит киргиза и поедет насасывать хуй в реанимацию,1
а как ты хотел  поедет на 5 лет минимум,0
