почему при коммунизме кто то будет решать что мне кушать и как жить,0
вот вся суть коммунизма   контроль населения и слежка за народом  а это по дефолту плохо уже,0
но ведь при капитализме тоже самое происходитне совсем правильно,0
при капитализме следить будет не государство  да даже если и будет  то конкуренция с компаниями решит эту проблему  ведь хакерам нужно платить за это всё  а это дорого  ведь не у всех есть деньги такие,0
ты ебанутый,1
нет  я же не коммунист  сударь,0
да и вообще  почему пидорахи так любят совок без интерента и с чебурашкой же,1
бамп,0
так люди не против того чтобы их контролировали,0
я как то спизданул что гос контроль это плохо  так на меня начали гнать типо я конспиролог  надевай шапочку из фольги,0
literally zog,0
именно так  потому что коммунизм по другому и не построить,0
но уж пусть лучше следит государство с целью построить идеальное общество  чем богатый дядя  который хочет состричь побольше денег с гоев и сохранить капитал любой ценой,0
потому что нищие  им неприятно  что кто то где то живет лучше  но сами выбираться из говен не хотят,0
пускай у соседа отберут корову  чтобы он стал равным нам и тоже сидел в говне  как мы,0
а мы будем стоять на коленях  лизать жопу и делать все  что скажет барин  чтобы он решил дать нам лишний талон на анусы,0
подожди  с чего это сразу капитализм   это дядя с мешком денег,0
вот видишь  ты сам пидораха то  но это ладно,1
понимаешь  то  что ты назвал есть коммунизм же,0
капитализм есть конкуренция  так что никаких тебе дядь,0
сам себя спровоцировал своей тупостью сам себя разьебал  найс слив дауна,1
ну вот  всё верно и правильно же,0
сажа где,0
надо брать или нет  разнится с тем  что было сформулировано 2 3 месяца назад мной же в вакансии  и очень зависит от того  какая ситуация сейчас на проектах и насколько мы уже заебались кого то искать,0
по сути с нашим рынком труда  где хроническая нехватка опытных прогеров  мы постоянно по синусоиде переходим из состояния  нам нужен вот такой вот человек  и никакой другой  иначе беда  в состояние  да хотя бы кто то похожий будет    уже ничего  попробовать можно,0
тебе просто нужно оказаться в нужное время в нужном созвоне,0
поэтому надо стучаться и выкладываться  даже если по требованиям ты полностью не подходишь,0
если попадёшь на испытательный срок    уже кайф: наберёшься понимания  опыта и дальше в жизни будет проще,0
есть тут программисты 300кк наносек,0
200 сойдет,0
поделитесь опытом  пожалуйстада  без проблем,0
главное  что тебе стоит осознать: вакансии пишут для сферических коней в вакууме,0
на деле могут взять человека на 50% соответствующего требованиям,0
второй момент: в резюме пиши о том  что именно ты сделал,0
то есть не  знаю плюсы на средненько   а  напилил калькулятор  сделал виндоуз,0
такое всякое,0
хз  может тогда быстро вкатиться во что нибудь другоевполне себе вариант,0
сто ты полгода без зарплаты просидишь тыркаясь по вакансиям и нихуя  а можешь за эти же полгода что то изучить,0
при этом тыркаться по вакансиям тоже успевать,0
да делать то все на них можно  другое дело  что он дядю найти себе не может для галеры  а самостоятельное плаванье пока не осилит,0
пару тройку вечерков  пишешь небольшой проектнапишите свой арканоид тетрис змейку,0
по правде тебя есть смысл брать на 3 6 месячную неоплачиваемую стажировку  и то если есть разгруженный отдел с опытом адаптации вкатышей,0
на джуна сейчас хуй устроишься,0
вайтишников развелось как собак не резанных,0
попробуй резюме закинуть на вакансию где хотябы 80 100к предлагают,0
очень удивишься,0
с чего бы не оплачиваемую,0
как ты монетизируешь ничего не умеющую малолетнюю макаку,1
даже если она что то и прочитала  каких то знаний стандартов там точно не будет  не говоря уже о возможности их реализовать на практикекресты это один из тех случаев когда стажёра берёшь себе на шеё,0
переходи на джаву конечно же  а потом вкатывайся в котлин,0
есть тут программисты 300кк наносекесть,0
делюсь опытом: иди нахуй  быдло,1
а если я питона знаю немного  на что я смогу рассчитывать,0
мимодругойзумер,0
ни на что блять  тебе то  такому безмозглому еблану  путь только в канаву гнить,1
на что я смогу рассчитыватьна сидение у мамки на шее до конца своих дней,0
stl  оопэто ничто,0
может это чисто с плюсами такая тема,0
это,0
если уже что то умеешь   до 3 месяцев стажировки и первый период в районе 30к  питонорынок перегрет в планетарном масштабе,0
да  без проблем,0
главное  что тебе стоит осознать: вакансии пишут для сферических коней в вакууме,0
на деле могут взять человека на 50% соответствующего требованиям,0
второй момент: в резюме пиши о том  что именно ты сделал,0
то есть не  знаю плюсы на средненько   а  напилил калькулятор  сделал виндоуз,0
такое всякое,0
двачую адеквата  все верно,0
напиши пару своих любых проектов  но вылижи их от и до   с правильной архитектурой и прочим,0
и прикрепляй это все к резюме,0
шансы повысятся,0
джуны на плюсах сейчас нахуй никому не нужны,0
с каждым годом всё меньше новых проектов на них пишется,0
нужны миддлы минимум и сеньоры для поддержания всяких новее мамонтов,0
кресты это один из тех случаев когда стажёра берёшь себе на шеёкак и питоняшу и любого другого  ох уж эти диванные,0
как ты монетизируешь ничего не умеющую малолетнюю макаку,1
он же в оп посте еще написал  довольно неплохо знаю плюсы   а вкатываться в проект и его специфику будет любой челик где то пол года  если вы там не змейки пишете всем селомпоэтому  когда берут прогеров в новый проект  то всегда первые пол года где то они не делают тебе ядро проекта  а лишь знакомятся  также это не повод не платит зп,0
куда ты с плюсами вкатываться решил,0
геймдев или эмбедед,0
с каждым годом всё меньше новых проектов на них пишетсявася  это сишечку плюсы потеснили  а раст все еще никак не разродиться  да и d все никак не набирает обороты  так что проектов на плюсах становится только больше,0
первый период в районе 30кя три года уже работаю за 30к  так что не обольщай их,0
да пусть все идут в питоняши  будут по договору по сделке работать за половину мрот,0
как и питоняшу и любого другого  ох уж эти диванные,0
базовые знания питона дают возможность написать выполняющий конкретную задачу сервис любому 13 летниму  даже если он не до конца понимает отношения клиент серверк этому 13 летниму можно поставить обычного веб разгребателя  засовывающего этот конкретный сервис в архитектуру приложениянамяняфантазировать хоть какую то пользу от такого работника можно  в плюсах совсем не так он же в оп посте еще написал  довольно неплохо знаю плюсы ну пускай довольно неплохо ищет себе довольно неплохую работу вкатываться в проект и его специфику будет любой челик где то пол годавеб бабуин  ты,0
да похуй  то что можно из дома работать всё перекрывает  лучше чем сторожем на стройке уборщиком в маке,1
тем более мы хоть и кодим на питоне  но в основном тесты  они все однотипные  думать не надо нихуя  в таске логаешь два дня  а реально два часа работаешь  остальное время аниме смотришь,0
в плюсах будто не так,0
будет любой челик где то пол года,0
в плюсах не так,0
в плюсах ещё тяжелее в проект въехать если что,0
кодим на питоне  но в основном тесты  они все однотипные  думать не надо нихуя  в таске логаешь два дня  а реально два часа работаешь  остальное время аниме смотришь,1
что за удаленка такая,0
работа дома,0
так а вакансия то какая  скинь аналог на hh,0
да тесты,0
мне лень,0
мне лень,0
просты ты не найдешь на hh того  что ты описал,0
найду  но мне лень,0
яп   это ты про  я плакал,0
ты в вакансию комика искал что ли,0
а ты походу уже нашёл,0
довольно неплохо знаю плюсыпришло время узнать минусы  вот когда узнаешь почему минус на минус   плюс  тогда и приходи,0
ищущий да обрящет,0
плюсоебил в одиночку в государственном околонии с восемнадцатого лвл по двадцатый,1
заебало  устроился в продуктовую контору на троекратно большую зарплату,1
так что лишь бы навыки были  а с командой или без   без разницы  может это чисто с плюсами такая тема,0
по большей части везде,0
хуевин написанных под тремя топорами   операционная система dos подобная  интерпретатор байт кода  линуксовый shell написал,1
ну  всякий мусор никому не нужный  короче,1
работаю сторожем сейчас,0
а мог бы вполне свои 300к зашибать  серьёзно,0
ага  сижу плачу,0
когда узнаешьтамара васильевна в 6 классе сказала  что так нада,0
теперь я готов,0
кто будет работать на меня,0
у меня очень большой бизнес  и  соответственно  требуется широкий список специалистов всех мастей,0
оставляйте свою резюме,0
классика,0
вкатываться нужно не в язык  а в сферу  в которой хочешь работать,0
то что ты знаешь это капля в море,0
выбери направление  например гейдев  и ебашь,1
знание языка тут дело второстепенное,0
знание матана  хотя бы на уровне 2 курсов физфака  основы линала  знание работы процессора и памяти  алгоритмы и структуры данных  многопоточка  ооп и тд,0
но самое главное это наличие своих работ уровня чуть лучше laba2,0
cpp и неподдельный интерес,0
чел  нахуй ты такой честный,1
вот пишут про опыт работы  так ты просто наебывай и все,1
скажи там потом на фрилансе что то делал,0
это уже на собеседовании непосредственно со спецами выяснится  и если ты норм  то им будет похуй на это,1
пиздуй на завод  всяко лучше чем бибу телебонить в небытиё,1
пиздец  отборный говносовет,1
не слушай этого дауна оп,1
твоя задача вкатится в практику  все что тебе надо,0
теория хуета в который ты утонешь и никуда не устроишься,1
да кому я нужен,0
я тимлид,0
спрашивай,0
любой вопрос,0
отвечу,0
в попу даешь,1
не всем,0
это нормально,0
я биссескуал,0
могу взять на фриланс php,0
довольно неплохо знаю плюсы,0
без опыта работыникогда  на собеседование бл ть не говори такого если не хочешь людей рассмешить,0
вакансии есть  но вот насколько их много не берусь судить,0
только что взял подмогалу как раз без опыта  но с приличным знанием теории  на твоих самых крестах  из за ковидлы разрешена удаленка  но сыч все равно ездит в офис и я его понимаю: во первых тут пока тихо   на весь этаж нас только двое сидят   и обстановка располагает  во вторых так меня можно прямо что то спросить  а не заниматься писаниной; сам продолжаю приходить просто потому что рядом живу   кросс винда мак   синк и прошку выдает контора  кстати  к  индустриальному  погромированию отношения вообще не имеющая  проекты для чисто внутреннего употребления,0
подписался он на 50к чистыми  а потолок на этом месте у него в районе 140к,0
о чем спич: ищи  у тебя все получится  ибо все без опыта когда то были,0
студентам в этом смысле проще т,0
к,0
есть стажировки,0
ищи  у тебя все получится  ибо все без опыта когда то были,0
студентам в этом смысле прощев этом и суть  что если ты дядя 30 лет  то тебя эечарщики просто отшивают на первичном собеседовании  потому что у них в головке не укладываются не социобляди,0
если ты дядя 30 лет без опыта работы это как минимум странно   конечно тебя пошлю че ты хотел то,0
че ты хотел то,0
деняк,0
ну тогда удачи,0
голова  дай шекелей,0
вышка есть,0
вышка обязательна,0
насколько хорошо нужно математику знать,0
даже я приду и дам этой тупой бляди ссылки на гитхб с моими проектами  то она меня завернет еще на этапе своих вопросов про как вы социоблядствуете,1
а до непосредственного начальника или прогера я даже не дойду,0
кросс винда мак проекты для чисто внутреннего употребления потолок на этом месте у него в районе 140кахуеть,1
и от чего у тебя пригорает,0
ну смотри  найти работу программистом за 15 20 тысяч сложнее  чем за 100 150,0
потому что ты таким образом заявляешь  что с полноценной работой ты  не справишься  и тебя надо учить  то есть тратить на тебя время и деньги,0
ты в универе не учился,1
практики у тебя не было,0
если нет  то найди друга по интересам и попробуйте сделать какой нибудь простенький проект  если нет друга  то можно и один   чтобы ты попробовал использовать весь стек технологий  которым ты хочешь работать,0
желательно его довести до конца  но как то показывать его твоим потенциальным работодателям не надо  ты это делаешь для себя  чтобы ты понимал о чем с тобой вообще говорят и не походил на человека  который ошибся дверью и пошел на собеседование уборщика в маке,0
затем тебе надо научиться решать лёгкие задачи на литкоде,0
для них никаких особых знаний не надо  и скорее всего тебе придется решать на собеседовании именно их,0
когда сможешь решить любую ранее не виденную задачку за полчаса   считай научился,0
всё  называешь себя джуниором и идешь на вакансии  где требуется опыт 1 3 года,0
может это чисто с плюсами такая тема,0
тут палка о двух концах,0
с одной стороны  в плюсах такая хуйня особенно стоит остро   новички потребуют сильно больше времени  чтобы их обучить  а на специалистов с хорошим опытом спроса сильно больше предложения,1
с другой стороны  не привязывайся к стеку технологий и к языку программирования  если на собеседовании поймут что ты неопытный  а тут наебать у тебя не получится никак   но толковый   то тебе скорее всего предложат позицию джуниора  которая у них имеется  если имеется  с другим языком и технологиями,1
это нормально и этого не стоит бояться,0
думал на плюсах кастом продукты должны быть более оплачиваемыеуже всё написано и вы сидите на контракте поддерживаете,0
да в день по 20 предложений на почту с hh,0
ru приходит,0
причем как по специальности  программист   так и без опыта работы  типа  сотрудник яндекса  без нихуя скиллов  в мухосрани за 26к месяц,1
зарегайся на hh,0
ru  job,0
ru  superjob,0
ru  rabota,0
yandex,0
ru   и тебя вакансиями завалит,0
