что заставляет людей жениться,0
почему после этого они кардинально меняются,0
как печать в паспорте ограничивает их передвижение и возможности вообще,0
это как подписка   о невыезде какая то,0
и у всех одна и та же история  ну это же ничего не меняет  а ради любимой тяночки всё можно  и потом просто пропадает пацан,0
недавно  ушёл  мой  последний друг,0
просто встал на колени перед женщиной и вручил ей кольцо,0
и это было при моей тянке  так что тянки у меня скоро не будет походу,0
что заставляет людей жениться,0
обычно сами тян заставляют,0
тут кун уже сам решает лишиться свободы или нет,0
тут кун уже сам решает лишиться свободы или нет,0
обычно он сам на коленях приползает к пизде дарить кольцо,1
в одавляющем большинстве это инициатива тянок  ибо часики тикают  пора закругляться прыгать по хуям и иметь штабильность в виде хуеносца  который будет бабло ей все отдавать  да и ребеночка высрать надо  инстинкты как никак  а то почти 30  подруги уже третьего в институт отдают  а она еще без дитятки,1
недавно  ушёл  мой последний друг,0
теперь ты сам женишься  так как друзей тебе уже не найти,0
этот полностью прав,0
теперь ты сам женишьсяникогда и ни за что,0
двачую,0
теперь ты сам женишься  так как друзей тебе уже не найти,0
хуй тебе  чмоня,1
замуж не хочу  свадьба пустая трата бабок  эта хуйня нужна тупым тёлкам  которых с детства учили  что брак  это лучшее  что может быть в жизни и если ты не замужем  то ты хуйло и будешь несчастна всю оставшуюся жизнь,1
мимотян,0
вс куны так говорят  на слабоволие перед пиздятиной тебя сломает ближе к 30 35,1
складно лечишь  но надолго ли у тебя такие мысли увязнут вообще,0
покормлю зеленого  так уж и быть,0
что заставляет людей жениться,0
тебе пиздюку не понять  да и не заморачивайся  гуляй,1
если вкратце   юридическая сторона бытия детей  если они для тебя конечно хоть чего то стоят,0
у нас то 98% мужиков на детей срать хотели,1
хз  у меня все друзья уже переженились  некоторые уже лет 7 как,0
вроде никуда не пропадают  раз в несколько дней собираемся  благо мухосрань и все живем не дальше 10 минут пешком,0
ага  как только 30 станет  потащу первую попавшуюся в загс  хоть бомжиху со сгнившими ногами,1
если ты обычно кун  а не успешный 300к наносек  то по сути тебе только такая и остается,0
без шуток,0
наоборот  если не женился до 30  то уже вряд ли вляпаешься в это дерьмо,1
это очень странная логика  но мне так абсолютно все говорят,0
пиздорабы  хули,1
если вкратце   юридическая сторона бытия детей  если они для тебя конечно хоть чего то стоят,0
у нас то 98% мужиков на детей срать хотели,1
нет  я просто не хочу детей  нахуй они не упали,1
про генетический код  который нужно оставить можешь не затирать,0
к сожалению  жизненный опыт,0
конкуренция с   б атенка,0
а меняются они потому   что их цель  выйти замуж  а чтобы её достигнуть и как то спровоцировать на эту мужчину  ей нужно быть идеальной  самой лучшей  всегда красивой и так далее  то есть половину своих хуёвых сторон они просто не показывают,1
брак  это хуйня  которая усложняет расставание  поэтому можно ругаться  быть тупой ленивой пиздой и тд  потому что никуда не уйдет  жалко времени и денег потраченных  а если ещё и дети общие  то и алименты,1
spoiler всётажемимотян   spoiler,0
отсутствие мозгового процесса   жизнь по принципу сад  школа  армия  семья  работа  уютный дом из досок,0
чет селедкой завоняло,1
так иди жепу подмой  маня,1
давайте  женитесь  потом расскажете что там и как,0
мимодедтнн,0
моя жепа говной воняет  а не селедкой,1
надеюсь надолго  и я не ебанусь с любовью  не ебанусь и не охуеею в своих интересах,1
скажу честно  если будет рабочий варик  благодаря чему я получу огромную выгоду  то ок  но даже по любви  это только если сам захочет,0
тнустян не умеют спойлерить,1
приданое  ёпт,0
можно приехать нищебродом в столицу  вскружить голову местной фифе и и получить в приданое теплое место в семейном бизнесе  трешку в чертаново  офк  записанную на её родителей  и постоянные подарки вроде для семьи  но для неё  но для тебя,0
это выгодное предложение и я его принял,0
в одавляющем большинстве это инициатива тянокне всегда,0
часто куны сами первые делают предложения  типа чтоб не съебалась никуда от него,1
если для него тянка топовая и там в голове уже любоф со всеми вытекающими,0
и еще потому  что мозгов нет и ему кажется  чтовсе  это навсегда,0
а меня до сих пор эта перспектива пугает,0
а мне уже 29,0
но радует  что моей тянке 20  так что я думаю нескоро начнутся заебы и намеки  если вообще начнутся,1
я считаю  что пока нет личинусов и совместной купленной жилплощади   штамп в паспорте и нахуй не нужен,1
а как хуемразям еще реализовывать свой половой инстинкт,1
вот и они и подписываются на ресурсное обеспечение самки в замен на пиздень  это же очевидно,1
когда же выблять дрочеры ебаные поймете  что кунам секс нужнее в тысячу раз сильнее,1
ты платишь   тебе дают нюхать пизду,1
что заставляет людей жениться,0
потому что штеуд   говно а амудэ тащитвот и вся проблема нашего общества,1
я с телефончика  ногти длинные  вот и налажала  извиняй :с,0
лох,1
мне например на детей поебать  именно поэтому я их крафтить не буду,1
в здоровой голове светлые мысли и никаких проблем себе и окружающим,0
это круто  если вы там знакомы с детства или со школы и вообще как лучшие друзья с тянкой,0
другое дело  когда женится какой нибудь чел  который типа  нагулялся и хватит   женится он закономерно на такой же тянке,0
вот это кринж,0
кунам секс нужнее в тысячу раз сильнее,1
нахуй он нужен блять,1
жирно,1
это единственный вариант  анон,0
но сейчас кругом нищиебки бесприданницы  которые считают что они мужику за подарок будут лол блять,1
загс  навязанное явление социуму  но сегодня это уже атавизм,0
вот поэтому я лучше пофапаю  вряд ли ко мне приедет порноактрисса  на которую я фапал и заставит на себе жениться  да и вообще никаких проблем  никаких зппп ит,0
д,0
секс нужен всем  терпимость разная просто,0
штеуд говно,1
что заставляет людей жениться,0
родители  гражданство почему после этого они кардинально меняются,0
потому что у них появляется лучший друг  как печать в паспорте ограничивает их передвижение и возможности вообще,0
никак,0
так же как и твой хуй,1
отказаться нахуй от него  столько проеблем из за поебаться,1
нахуй оно и надо то блять,1
лол нахуй,1
из за поебаться в браки с шаболдами нищими вступать  ой лол блять,1
нет,0
что заставляет людей жениться,0
больше уверенности,0
что партнёр не уйдёт к другому,0
просто встал на колени перед женщиной и вручил ей кольцотак это  просто  не делается,0
если не провстречались несколько лет и свадьба не стала самим собой разумеющимся продолжением банкета  то хз зачем женятся,0
но зато если все таки уйдет  то и проблем будет в несколько раз больше,0
потому что ты бесплодная,1
yes,0
нахуй он нужен блять,1
это охуенно  если что   то к тянке чувствуешь,1
секс со шлюхой за 3к и секс со своей ламповой тян   разные вещи,1
хорошее самочувствие  отсутствие голодняков  и как следствие   отсутствие постоянного желания поебаться,1
меньше мусора в голове  больше концентрации,0
уверенность в себе  тогда как недоебит может из любого куна сделать рефлексирующего замкнутого овоща,0
варианты подрочить   не канают,1
хуй знает  какие процессы включаются в организме непосредственно в моменты секса  но организм ты не наебешь обычной дрочкой,1
что заставляет людей жениться,0
традиции,0
ну так заведено,0
дед женился батя женился я тоже должен,0
как это нет,0
ты чё сука против традиций,1
глупость,0
женюсь на тянке и у меня будет анлимитед секс и она всегда будет только моя    3,0
залёт,0
ну бля нужно принять ответственность,1
куколдизм,1
тян сказала что нидаст писечку до свадьбы так что надо жениться,0
женопочитание,0
как это не жениться,0
ты что  охуел,1
а тянучку кто содиржать будит,0
а потом тебе штапм нахуя  болезненный,1
чтобы хату отобрали,0
чтобы шаболду не выписать из хаты потом было,1
запоминайте сюда  ебаные дебилы блять:если у тебя с бабой в моменте все ахуенно   ты блять живи и наслаждайся моментом,1
не надо блять думать  что это статическое состояние и так будет всегда,1
