у бати прорвало язву,1
всю жизнь питался бухлом  чипсами и жареной картошкой,0
вместо воды пил либо колу  либо напитки,0
выписали полторы недели назад  сказали диету соблюдать  ибо желудку пизда  слизистая атрофировалась полностью  удивительно как у него рака нет,0
продолжает пить напитки  питаться всякой  диету вообще не поубавил  прям никак  ему похуй,0
говорит что это хуйня все и он мужык  должен все есть,0
лежит сейчас  орет как ему хуево  как тошнит и болит  утром проблевался ни с того ни с сего,0
ну что за долбаеб,1
он не понимает что он может умереть,0
он совсем конченный,1
меня не слушает вообще никак  чуть ли не до драки ругались  пытался вдолбить долбаебу  а ему хоть бы что,1
ну ничего  скоро умрет и проблемы не будет,1
врачи в рашке долбоебы,1
в европке язву давно антибиотиками лечат,0
и только в мордоре продолжают супчики прописывать,0
он вообще нихуя не ест из нормальной еды  вообще  ноль нахуй  только жареное  мучное  острое  полуфабрикаты  кекчупы,0
воды не пьет вообще вообще вообще  я не помню когда последний раз он пил воду  даже таблетки запивал только что какой то черри хуйней сладкой,0
я не хочу чтобы он умирал,0
отведи его в частную клинику,0
а нахуй н дальше жрет если реально уже становится хуево,0
такого долбаеба только могила исправит,1
плохо от еды   продолжпншь жрать и страдаешь  дигноз очевиден же,0
он никак себя в жизни не реализовал,1
это стандартное поведение таких людей,0
они либо выливают все недовольство на других  либо начинается вот такое деструктивное поведение  в том числе через жранье чипсов и пила   лол    которым пациент себя наказывается и ему типа становится легче от этого,0
к сожалению твой батя откровенно тупойа на тупых действует естесственный отборникаких случайностей и жизненных несправедливостейздесь все максимально закономерно и логично,1
ну он не может удержаться  хз,0
не может не жрать вредную еду,0
а что по твоему нормальная еда  если жареное  мучное  полуфабрикаты это не нормальная еда,0
приведи пример разнообразной диеты  а не  каша   супчик,0
вареная картошка с мясом,0
вареные яйца,0
понимаю я  но легче от этого не становится  я его люблю  он добрый достаточно  не конфликтный вообще  но тупой,0
гречка с котлетамия устал писать,0
хотя бы если заменить жареное мясо печеным в духовке или вареным уже хорошо будет,0
на батю естественный отбор уже не распространяется  оипрысок в лице опхуя у него уже есть,1
хотя желательно тест на отцовство сделать,0
ты долбоёб,1
клинические рекомендации по язве открой  а потом кукарекай  либераха малолетняя,0
не учи батю как жить,0
хочет сдохнуть   пусть дохнет,0
не  я имею ввиду что он ест то что есть точно нельзя,0
ну и при атрофическом гастрите с кровоточащей язвой только каши с супчиками и можно,0
серебряного волокова в студию,0
блять   анон,1
я что на двачи захожу чтобы расстраиваться,0
дави через родственников и людей  которых он уважает,0
скажи  вон путин какой здоровый   потому что  гавно не ест,0
крепись хуле,0
